placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
73,85,2022-10-15,1,1,2022-2023,Minas,Flamengo,77.3,25.5,37.2,14.6,35.3,10.0,25.3,15.3,13.5,1.192,8.5,26.5,31.818999999999996,18.6,34.8,53.789,14.6,18.4,78.15600000000002,3.1,6.8,0.528,2.7,18.1,0.158,13.5,2.8,85.9,78.3,32.4,32.8,13.1,37.4,11.7,25.7,17.7,11.8,1.573,10.8,32.2,34.702,16.4,31.1,52.799,13.1,18.7,69.703,2.1,6.7,0.5740000000000001,1.2,17.4,0.075,11.8,2.7,87.8
90,79,2022-10-15,1,1,2022-2023,UNIFACISA,Cerrado,76.35,27.0,39.3,10.05,36.55,10.55,26.0,14.65,12.35,1.27,9.0,26.65,33.4,19.65,38.6,50.892999999999994,10.05,14.5,70.399,1.55,7.6,0.683,1.3,19.55,0.066,12.35,1.8,83.05,75.9,23.7,40.0,12.2,40.6,10.9,29.7,15.0,12.3,1.3300000000000003,7.9,26.0,30.797000000000008,20.0,39.8,50.809,12.2,18.6,64.617,2.5,5.4,0.45,3.0,17.7,0.16899999999999998,12.3,2.1,83.3
93,88,2022-10-15,1,1,2022-2023,Rio Claro,Paulistano,77.95,22.35,41.5,14.1,35.0,10.7,24.3,13.75,11.95,1.194,7.45,22.5,32.476,20.75,39.1,53.176,14.1,17.45,79.311,2.3,4.9,0.4370000000000001,2.05,21.75,0.09200000000000001,11.95,2.35,84.95,74.0,22.5,38.8,12.7,34.6,10.3,24.3,15.3,12.3,1.5509999999999997,7.5,22.2,33.648,19.4,37.8,51.282,12.7,16.4,77.08399999999999,1.7,6.4,0.6920000000000001,1.7,18.6,0.09300000000000001,12.3,2.0,82.9
82,77,2022-10-15,1,1,2022-2023,Corinthians,Coop/São José Basketball,73.5,27.6,37.2,8.7,37.5,11.8,25.7,16.3,14.2,1.2029999999999998,9.2,28.3,32.379,18.6,35.2,52.62399999999999,8.7,12.0,72.23299999999999,1.6,4.7,0.32900000000000007,1.2,18.0,0.06899999999999999,14.2,4.0,80.0,91.65,28.05,49.8,13.8,33.35,9.85,23.5,22.55,12.9,1.9689999999999999,9.35,26.45,35.971999999999994,24.9,41.3,60.56999999999999,13.8,18.7,73.067,0.9,7.15,0.636,1.35,21.1,0.068,12.9,2.2,104.7
61,71,2022-10-17,2,1,2022-2023,Pato Basquete,Coop/São José Basketball,71.75,24.15,35.0,12.6,37.75,10.55,27.2,12.2,14.3,0.929,8.05,31.05,25.871,17.5,33.55,52.242,12.6,17.25,73.06599999999999,2.4,6.95,0.538,1.15,17.9,0.065,14.3,3.9,71.8,90.0,28.8,48.2,13.0,34.7,10.3,24.4,22.3,12.8,1.9609999999999996,9.6,27.3,35.793,24.1,40.6,59.422000000000004,13.0,17.7,72.366,1.0,7.2,0.6439999999999999,1.3,20.0,0.06900000000000002,12.8,2.1,103.8
84,71,2022-10-17,2,1,2022-2023,UNIFACISA,BRB/Brasília,77.9,27.9,40.8,9.2,36.1,9.7,26.4,15.7,12.3,1.3609999999999998,9.3,26.0,35.425,20.4,39.3,52.059000000000005,9.2,13.5,67.91999999999999,1.9,7.8,0.7010000000000001,1.3,19.5,0.066,12.3,1.8,86.6,80.7,30.9,38.3,11.5,37.05,9.35,27.7,14.8,13.05,1.1800000000000002,10.3,28.2,36.704,19.15,36.6,52.815999999999995,11.5,17.25,68.723,0.6,5.65,0.4630000000000001,1.1,18.9,0.05800000000000001,13.05,2.6,85.15
80,86,2022-10-17,2,1,2022-2023,Fortaleza B. C. / CFO,Cerrado,75.4,20.25,44.1,11.05,36.85,10.8,26.05,14.25,14.25,1.0050000000000001,6.75,25.1,27.151999999999997,22.05,40.15,55.39300000000001,11.05,19.9,55.82499999999999,1.5,8.4,0.607,3.0,20.75,0.148,14.25,3.15,78.35,77.4,26.4,38.0,13.0,39.95,11.15,28.8,14.85,12.7,1.2790000000000001,8.8,27.75,31.750000000000007,19.0,38.2,50.365,13.0,19.75,64.834,2.35,6.0,0.483,2.95,18.1,0.164,12.7,2.05,83.55
71,98,2022-10-17,2,1,2022-2023,Rio Claro,São Paulo,77.6,22.05,41.8,13.75,34.85,10.75,24.1,13.55,11.85,1.188,7.35,22.4,32.195,20.9,39.45,53.13900000000001,13.75,17.1,78.90299999999999,2.4,5.1,0.462,2.15,21.9,0.097,11.85,2.4,84.45,83.1,30.9,39.4,12.8,37.0,7.4,29.6,15.9,11.3,1.496,10.3,29.1,35.17899999999999,19.7,34.0,58.43399999999999,12.8,17.5,73.982,1.5,6.0,0.565,2.5,18.9,0.16000000000000003,11.3,1.4,95.4
81,72,2022-10-18,2,1,2022-2023,Pinheiros,Minas,83.299,32.55,39.8,10.949000000000002,38.549,12.45,26.099,17.749000000000002,11.8,1.5390000000000001,10.849,30.049,36.812,19.9,41.05,48.516000000000005,10.949000000000002,14.299000000000001,75.12400000000001,1.749,8.149,0.6960000000000001,2.45,16.151,0.154,11.8,1.8009999999999997,94.699,76.9,25.95,36.8,14.15,35.85,9.9,25.95,15.75,13.85,1.198,8.65,26.0,33.213,18.4,34.8,53.19199999999999,14.15,17.9,78.05900000000001,3.0,6.35,0.49099999999999994,2.65,18.45,0.15200000000000002,13.85,3.1,86.15
83,62,2022-10-18,2,1,2022-2023,Sesi Franca,Paulistano,79.6,31.65,33.2,14.75,43.95,11.85,32.1,15.6,12.05,1.371,10.55,31.5,33.32,16.6,33.1,50.568,14.75,20.1,74.00800000000001,1.6,4.6,0.40499999999999997,2.85,20.3,0.14500000000000002,12.05,1.5,91.75,72.15,21.9,37.8,12.45,34.15,11.2,22.95,15.3,11.8,1.634,7.3,22.85,32.117000000000004,18.9,38.9,49.36099999999999,12.45,16.05,77.184,1.8,6.5,0.748,1.8,19.45,0.094,11.8,2.1,78.95
