placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
85,93,2019-10-12,1,1,2019-2020,Minas,Flamengo,73.4,28.2,34.4,10.8,33.8,8.9,24.9,16.2,11.9,1.3739999999999999,9.4,27.7,34.025999999999996,17.2,34.1,50.498,10.8,16.8,63.376,1.4,7.8,0.652,2.9,20.3,0.146,11.9,3.0,81.0,79.3,26.7,37.4,15.2,38.7,11.9,26.8,14.3,10.5,1.3880000000000001,8.9,26.8,32.602,18.7,38.0,48.768,15.2,20.2,75.174,1.1,6.6,0.62,1.5,21.5,0.074,10.5,1.3,87.7
101,86,2019-10-12,1,1,2019-2020,UNIFACISA,Rio Claro,88.5,31.5,44.0,13.0,42.0,11.5,30.5,18.0,13.0,1.38,10.5,26.5,39.62,22.0,44.5,49.44,13.0,20.5,63.41,2.5,9.0,0.69,3.0,20.0,0.15,13.0,3.0,101.5,79.2,25.8,39.0,14.4,28.6,6.9,21.7,14.9,15.6,0.9960000000000001,8.6,20.9,42.658,19.5,37.4,52.257999999999996,14.4,19.6,72.35999999999999,2.5,11.1,0.728,1.2,21.8,0.057999999999999996,15.6,2.6,84.0
87,90,2019-10-14,1,1,2019-2020,Fortaleza B. C. / CFO,Rio Claro,75.5,27.0,33.8,14.7,39.3,14.4,24.9,14.7,10.9,1.474,9.0,28.9,31.682,16.9,39.0,43.476,14.7,18.4,81.166,1.3,6.3,0.5780000000000001,1.7,20.2,0.09,10.9,2.5,80.5,82.0,28.2,38.4,15.4,29.6,6.8,22.8,14.6,14.6,1.038,9.4,22.4,43.836,19.2,37.4,51.402,15.4,21.0,71.672,2.4,8.6,0.604,0.8,23.0,0.034,14.6,2.4,84.2
84,85,2019-10-14,1,1,2019-2020,Minas,Botafogo,74.0,29.4,34.4,10.2,32.6,9.4,23.2,16.2,11.6,1.404,9.8,27.4,35.63,17.2,33.2,51.91600000000001,10.2,16.4,61.922000000000004,1.2,7.0,0.6100000000000001,2.6,20.4,0.13199999999999998,11.6,2.8,81.0,75.2,27.6,33.2,14.4,30.3,7.9,22.4,15.4,12.1,1.3639999999999999,9.2,26.1,35.126,16.6,32.4,51.714,14.4,17.2,82.142,0.3,5.9,0.496,1.5,24.4,0.062,12.1,3.1,80.3
93,75,2019-10-15,1,1,2019-2020,Paulistano,Coop/São José Basketball,81.7,29.4,36.6,15.7,41.0,12.5,28.5,19.6,13.0,1.5939999999999999,9.8,32.5,30.580000000000002,18.3,34.7,53.56999999999999,15.7,20.9,74.30600000000001,3.0,5.6,0.44400000000000006,1.9,23.7,0.08,13.0,2.4,92.3,67.8,21.3,36.4,10.1,35.9,10.8,25.1,18.3,12.3,1.482,7.1,28.8,25.624000000000002,18.2,36.5,51.198,10.1,15.1,66.024,1.1,5.8,0.496,1.0,21.6,0.042,12.3,1.0,71.5
84,97,2019-10-15,1,1,2019-2020,Corinthians,São Paulo,73.3,24.3,34.4,14.6,36.1,10.6,25.5,17.3,15.6,1.198,8.1,22.8,35.025999999999996,17.2,42.9,40.152,14.6,19.2,77.726,2.3,9.4,0.6300000000000001,3.2,21.7,0.14600000000000002,15.6,2.0,78.7,85.0,27.0,45.0,13.0,45.5,8.5,37.0,20.0,16.5,1.21,9.0,26.5,33.96,22.5,38.0,59.21,13.0,18.5,70.27,2.0,6.5,0.39,5.0,14.5,0.34,16.5,1.5,107.0
76,60,2019-10-16,1,1,2019-2020,UNIFACISA,Pato Basquete,88.5,31.5,44.0,13.0,42.0,11.5,30.5,18.0,13.0,1.38,10.5,26.5,39.62,22.0,44.5,49.44,13.0,20.5,63.41,2.5,9.0,0.69,3.0,20.0,0.15,13.0,3.0,101.5,59.0,12.0,37.0,10.0,40.5,14.0,26.5,12.0,16.0,0.75,4.0,18.0,22.22,18.5,45.0,41.11,10.0,14.5,68.97,1.5,6.5,0.41,2.0,19.0,0.11,16.0,5.0,59.0
78,63,2019-10-16,1,1,2019-2020,Brasília,Botafogo,78.1,24.9,36.4,16.8,41.4,11.8,29.6,16.4,15.8,1.084,8.3,26.1,32.664,18.2,38.2,47.746,16.8,23.7,70.156,1.7,6.5,0.42400000000000004,2.4,23.8,0.11000000000000001,15.8,2.8,84.0,74.6,30.6,30.0,14.0,32.0,9.0,23.0,14.4,13.8,1.1440000000000001,10.2,27.2,37.394,15.0,32.2,46.790000000000006,14.0,17.8,77.38,0.4,6.8,0.508,1.8,24.6,0.074,13.8,3.4,77.4
94,105,2019-10-17,1,1,2019-2020,Paulistano,Mogi,83.1,30.6,36.8,15.7,41.1,12.3,28.8,20.3,12.6,1.6779999999999997,10.2,34.1,30.120000000000005,18.4,34.1,55.012,15.7,20.8,74.70400000000001,3.7,6.8,0.54,1.8,24.1,0.076,12.6,2.3,95.7,86.6,32.4,38.4,15.8,36.6,11.2,25.4,16.8,11.8,1.4460000000000002,10.8,27.8,38.318,19.2,38.6,49.736000000000004,15.8,20.4,75.452,0.8,6.2,0.504,1.6,20.0,0.08,11.8,1.2,95.0
78,58,2019-10-18,1,1,2019-2020,Fortaleza B. C. / CFO,Pato Basquete,75.2,26.4,35.6,13.2,37.4,14.4,23.0,14.4,11.0,1.424,8.8,27.6,32.346,17.8,39.6,45.269999999999996,13.2,17.2,79.24799999999999,1.4,6.4,0.5800000000000001,2.2,19.6,0.11400000000000002,11.0,2.6,79.6,59.0,12.0,37.0,10.0,40.5,14.0,26.5,12.0,16.0,0.75,4.0,18.0,22.22,18.5,45.0,41.11,10.0,14.5,68.97,1.5,6.5,0.41,2.0,19.0,0.11,16.0,5.0,59.0
